GEOID,NAME,B01001_calc_PopDensity
48485,Wichita County,81.09581497
48487,Wilbarger County,5.132144777
48489,Willacy County,14.22180693
48491,Williamson County,181.9645215
48493,Wilson County,23.15360526
48495,Winkler County,3.580745035
48497,Wise County,27.59556666
48499,Wood County,26.21804117
48501,Yoakum County,4.13807592
48503,Young County,7.647754706
48505,Zapata County,5.556723827
48507,Zavala County,3.61012777
49001,Beaver County,0.963125031
49003,Box Elder County,3.561651789
49005,Cache County,40.55374337
49007,Carbon County,5.313401251
49009,Daggett County,0.339023252
49011,Davis County,439.7942758
49013,Duchesne County,2.41291168
49015,Emery County,0.88671668
49017,Garfield County,0.374303192
49019,Grand County,1.010895117
49021,Iron County,5.820339547
49023,Juab County,1.246299196
49025,Kane County,0.711250453
49027,Millard County,0.744322167
49029,Morgan County,7.219823534
49031,Piute County,0.96927941
49033,Rich County,0.881900083
49035,Salt Lake County,583.1622532
49037,San Juan County,0.754500567
49039,Sanpete County,7.131302246
49041,Sevier County,4.267987066
49043,Summit County,8.361785805
49045,Tooele County,3.625506481
49047,Uintah County,3.128779417
49049,Utah County,113.7790082
49051,Wasatch County,10.01257034
49053,Washington County,25.53460375
49055,Wayne County,0.422653771
49057,Weber County,165.9814234
50001,Addison County,18.61112733
50003,Bennington County,20.54645979
50005,Caledonia County,18.09986548
50007,Chittenden County,116.6051304
50009,Essex County,3.611995841
50011,Franklin County,29.85033365
50013,Grand Isle County,32.87212693
50015,Lamoille County,21.26097217
50017,Orange County,16.26226653
50019,Orleans County,14.98095861
50021,Rutland County,24.61284762
50023,Washington County,32.86279321
50025,Windham County,21.20963174
50027,Windsor County,22.07196335
51001,Accomack County,28.13596811
51003,Albemarle County,56.99600947
51005,Alleghany County,13.21622297
51007,Amelia County,13.96955997
51009,Amherst County,25.97196021
51011,Appomattox County,17.99514229
51013,Arlington County,3442.635855
51015,Augusta County,29.82422931
51017,Bath County,3.20510469
51019,Bedford County,39.57522961
51021,Bland County,6.95986351
51023,Botetourt County,23.69783168
51025,Brunswick County,11.36348173
51027,Buchanan County,16.99802047
51029,Buckingham County,11.32682197
51031,Campbell County,42.33097538
51033,Caroline County,22.0885014
51035,Carroll County,24.18545246
51036,Charles City County,14.77315106
51037,Charlotte County,9.825264483
51041,Chesterfield County,309.4226545
51043,Clarke County,31.52541172
51045,Craig County,6.016918983
51047,Culpeper County,51.37008084
51049,Cumberland County,12.70041679
51051,Dickenson County,17.47948146
51053,Dinwiddie County,21.69042745
51057,Essex County,16.57344405
51059,Fairfax County,1129.205805
51061,Fauquier County,41.18090441
51063,Floyd County,15.87900692
51065,Fluvanna County,35.34282556
51067,Franklin County,31.43790306
51069,Frederick County,79.57468414
51071,Giles County,18.17326423
51073,Gloucester County,65.87453804
51075,Goochland County,30.931579
51077,Grayson County,13.81816123
51079,Greene County,48.06060325
51081,Greensville County,15.2478069
51083,Halifax County,16.42137718
51085,Hanover County,86.19196373
51087,Henrico County,538.0908406
51089,Henry County,52.09423569
51091,Highland County,2.059023667
51093,Isle of Wight County,44.48767262
51095,James City County,201.1067399
51097,King and Queen County,8.639625114
51099,King George County,55.66270872
51101,King William County,23.25252503
51103,Lancaster County,31.2942736
51105,Lee County,21.4025546
51107,Loudoun County,288.317756
51109,Louisa County,27.53357204
51111,Lunenburg County,10.98115119
51113,Madison County,15.82158638
51115,Mathews County,39.5327671
51117,Mecklenburg County,19.04720888
51119,Middlesex County,31.69861802
51121,Montgomery County,97.80916474
51125,Nelson County,12.14870629
51127,New Kent County,38.79298696
51131,Northampton County,21.80808623
51133,Northumberland County,24.65466112
51135,Nottoway County,19.03555833
51137,Orange County,40.30898953
51139,Page County,29.57719489
51141,Patrick County,14.27753533
51143,Pittsylvania County,24.57499339
51145,Powhatan County,42.39988143
51147,Prince Edward County,25.32667924
51149,Prince George County,55.13934016
51153,Prince William County,525.2628815
51155,Pulaski County,41.32659225
51157,Rappahannock County,10.62761296
51159,Richmond County,17.90188511
51161,Roanoke County,144.2166524
51163,Rockbridge County,14.56857294
51165,Rockingham County,36.09542556
51167,Russell County,22.34797874
51169,Scott County,15.85906997
51171,Shenandoah County,32.71150971
51173,Smyth County,26.56904103
51175,Southampton County,11.55962629
51177,Spotsylvania County,126.3714018
51179,Stafford County,206.5466381
51181,Surry County,9.135254713
51183,Sussex County,9.046380986
51185,Tazewell County,31.31740226
51187,Warren County,70.99727487
51191,Washington County,37.43397086
51193,Westmoreland County,29.69606172
51195,Wise County,37.34795996
51197,Wythe County,24.18978897
51199,York County,249.4741948
51510,Alexandria city,4046.493213
51520,Bristol city,503.9769988
51530,Buena Vista city,383.7539484
51540,Charlottesville city,1772.923952
51550,Chesapeake city,271.2555353
51570,Colonial Heights city,903.3525249
51580,Covington city,394.1021087
51590,Danville city,374.5065476
51595,Emporia city,300.9327573
51600,Fairfax city,1476.545205
51610,Falls Church city,2654.018242
51620,Franklin city,380.7806276
51630,Fredericksburg city,1051.790825
51640,Galax city,311.1745899
51650,Hampton city,1018.340272
51660,Harrisonburg city,1188.886976
51670,Hopewell city,835.5357439
51678,Lexington city,1098.408436
51680,Lynchburg city,631.7360439
51683,Manassas city,1625.070068
51685,Manassas Park city,2511.654041
51690,Martinsville city,461.6830877
51700,Newport News city,1006.30368
51710,Norfolk city,1779.834904
51720,Norton city,206.0299865
51730,Petersburg city,540.8614293
51735,Poquoson city,302.2038591
51740,Portsmouth city,1105.078045
51750,Radford city,703.4623074
51760,Richmond city,1442.146687
51770,Roanoke city,904.6484086
51775,Salem city,678.6850398
51790,Staunton city,473.9327215
51800,Suffolk city,86.24469607
51810,Virginia Beach city,710.1799674
51820,Waynesboro city,565.5191575
51830,Williamsburg city,638.6440087
51840,Winchester city,1167.139657
53001,Adams County,3.901559352
53003,Asotin County,13.55857989
53005,Benton County,44.09960568
53007,Chelan County,10.0131002
53009,Clallam County,16.54104323
53011,Clark County,285.9036491
53013,Columbia County,1.778518857
53015,Cowlitz County,35.58128382
53017,Douglas County,8.780166107
53019,Ferry County,1.327641282
53021,Franklin County,28.19276626
53023,Garfield County,1.208003087
53025,Grant County,13.66887645
53027,Grays Harbor County,14.61430512
53029,Island County,151.16567
53031,Jefferson County,6.605031399
53033,King County,394.8557332
53035,Kitsap County,256.478252
53037,Kittitas County,7.533642585
53039,Klickitat County,4.413807036
53041,Lewis County,12.36463646
53043,Lincoln County,1.743694107
53045,Mason County,25.20310389
53047,Okanogan County,3.05278394
53049,Pacific County,8.808827018
53051,Pend Oreille County,3.644973251
53053,Pierce County,199.0552976
53055,San Juan County,36.57179587
53057,Skagit County,27.65011534
53059,Skamania County,2.705541935
53061,Snohomish County,145.5609686
53063,Spokane County,108.9811133
53065,Stevens County,6.890758741
53067,Thurston County,146.7926993
53069,Wahkiakum County,6.151638319
53071,Walla Walla County,18.31232697
53073,Whatcom County,39.71331035
53075,Whitman County,8.689018867
53077,Yakima County,22.41575481
54001,Barbour County,18.93951433
54003,Berkeley County,136.4498415
54005,Boone County,17.56549137
54007,Braxton County,10.79518704
54009,Brooke County,98.56552662
54011,Cabell County,130.9605756
54013,Calhoun County,10.22602104
54015,Clay County,9.919635136
54017,Doddridge County,10.30820666
54019,Fayette County,25.75092717
54021,Gilmer County,9.358771578
54023,Grant County,9.415308783
54025,Greenbrier County,13.38240761
54027,Hampshire County,14.08584133
54029,Hancock County,138.7193411
54031,Hardy County,9.177860175
54033,Harrison County,63.30566415
54035,Jackson County,24.12771551
54037,Jefferson County,103.6373274
54039,Kanawha County,79.52584488
54041,Lewis County,16.24122175
54043,Lincoln County,18.62130124
54045,Logan County,28.7616404
54047,McDowell County,13.90876411
54049,Marion County,70.65279753
54051,Marshall County,40.00311004
54053,Mason County,24.14576217
54055,Mercer County,55.74156947
54057,Mineral County,32.12303315
54059,Mingo County,22.57541655
54061,Monongalia County,112.8548858
54063,Monroe County,10.99861625
54065,Morgan County,29.70526622
54067,Nicholas County,15.11587899
54069,Ohio County,155.224963
54071,Pendleton County,3.913999285
54073,Pleasants County,22.27546376
54075,Pocahontas County,3.502970421
54077,Preston County,20.13604234
54079,Putnam County,63.27692094
54081,Raleigh County,48.62138983
54083,Randolph County,10.79355424
54085,Ritchie County,8.484183822
54087,Roane County,11.3420203
54089,Summers County,13.93929225
54091,Taylor County,37.88144123
54093,Tucker County,6.474592811
54095,Tyler County,13.42083618
54097,Upshur County,26.78804072
54099,Wayne County,31.06248326
54101,Webster County,5.942176683
54103,Wetzel County,16.83651403
54105,Wirt County,9.626352729
54107,Wood County,90.12947947
54109,Wyoming County,16.78314146
55001,Adams County,12.00365698
55003,Ashland County,5.805334489
55005,Barron County,20.24490268
55007,Bayfield County,3.916718463
55009,Brown County,189.2196973
55011,Buffalo County,7.522769421
55013,Burnett County,7.170697467
55015,Calumet County,60.42036361
55017,Chippewa County,24.36602328
55019,Clark County,11.00859372
55021,Columbia County,28.7246932
55023,Crawford County,11.02051478
55025,Dane County,170.9771651
55027,Dodge County,38.70069472
55029,Door County,21.9814925
55031,Douglas County,12.84804206
55033,Dunn County,20.20886208
55035,Eau Claire County,62.33524773
55037,Florence County,3.430539987
55039,Fond du Lac County,54.89984741
55041,Forest County,3.432971861
55043,Grant County,17.44813292
55045,Green County,24.37023942
55047,Green Lake County,20.71875952
55049,Iowa County,11.95719362
55051,Iron County,2.910323624
55053,Jackson County,8.019932341
55055,Jefferson County,58.73553431
55057,Juneau County,13.29845005
55059,Kenosha County,239.067524
55061,Kewaunee County,22.95502266
55063,La Crosse County,100.7198938
55065,Lafayette County,10.19814104
55067,Langlade County,8.49807714
55069,Lincoln County,12.23639532
55071,Manitowoc County,52.02609895
55073,Marathon County,33.79720586
55075,Marinette County,11.18398201
55077,Marquette County,12.88427892
55078,Menominee County,4.943762846
55079,Milwaukee County,1525.658962
55081,Monroe County,19.50088167
55083,Oconto County,14.53706619
55085,Oneida County,12.25093863
55087,Outagamie County,111.8825436
55089,Ozaukee County,146.2840382
55091,Pepin County,12.08531652
55093,Pierce County,27.9915072
55095,Polk County,18.31064911
55097,Portage County,34.03568264
55099,Price County,4.153340903
55101,Racine County,226.8381087
55103,Richland County,11.55310319
55105,Rock County,86.97423732
55107,Rusk County,5.994272278
55109,St. Croix County,46.98626536
55111,Sauk County,29.52890454
55113,Sawyer County,5.025763379
55115,Shawano County,17.72640377
55117,Sheboygan County,86.95694423
55119,Taylor County,8.060764469
55121,Trempealeau County,15.50614807
55123,Vernon County,14.88486802
55125,Vilas County,9.720213475
55127,Walworth County,71.60799887
55129,Washburn County,7.599367804
55131,Washington County,120.6200114
55133,Waukesha County,280.1570664
55135,Waupaca County,26.56527306
55137,Waushara County,14.87042915
55139,Winnebago County,150.9318152
55141,Wood County,35.67561459
56001,Albany County,3.441773464
56003,Big Horn County,1.464795836
56005,Campbell County,3.835883282
56007,Carbon County,0.756628568
56009,Converse County,1.270110157
56011,Crook County,1.002290125
56013,Fremont County,1.684899931
56015,Goshen County,2.331241154
56017,Hot Springs County,0.901482712
56019,Johnson County,0.791415419
56021,Laramie County,14.04356168
56023,Lincoln County,1.801124318
56025,Natrona County,5.827834773
56027,Niobrara County,0.35992692
56029,Park County,1.620351387
56031,Platte County,1.608814326
56033,Sheridan County,4.592168052
56035,Sublette County,0.786271794
56037,Sweetwater County,1.633614807
56039,Teton County,2.227538686
56041,Uinta County,3.822404961
56043,Washakie County,1.402001631
56045,Weston County,1.143169204
72001,Adjuntas Municipio,105.2593606
72003,Aguada Municipio,483.4990361
72005,Aguadilla Municipio,572.4802227
72007,Aguas Buenas Municipio,337.2070282
72009,Aibonito Municipio,289.2552496
72011,Añasco Municipio,268.9797774
72013,Arecibo Municipio,267.4661567
72015,Arroyo Municipio,465.9438667
72017,Barceloneta Municipio,501.8184128
72019,Barranquitas Municipio,324.1313252
72021,Bayamón Municipio,1593.459017
72023,Cabo Rojo Municipio,268.8675521
72025,Caguas Municipio,865.4821147
72027,Camuy Municipio,268.3863226
72029,Canóvanas Municipio,541.6328381
72031,Carolina Municipio,1339.922295
72033,Cataño Municipio,1970.656943
72035,Cayey Municipio,331.0537732
72037,Ceiba Municipio,157.6162267
72039,Ciales Municipio,98.14856931
72041,Cidra Municipio,432.4262468
72043,Coamo Municipio,194.3308526
72045,Comerío Municipio,265.6300564
72047,Corozal Municipio,309.8907307
72049,Culebra Municipio,43.63266147
72051,Dorado Municipio,621.4789284
72053,Fajardo Municipio,413.1898953
72054,Florida Municipio,302.3494993
72055,Guánica Municipio,174.8959594
72057,Guayama Municipio,247.7606638
72059,Guayanilla Municipio,173.6201421
72061,Guaynabo Municipio,1241.002859
72063,Gurabo Municipio,649.2446906
72065,Hatillo Municipio,373.2429926
72067,Hormigueros Municipio,550.6230702
72069,Humacao Municipio,461.1921424
72071,Isabela Municipio,296.1135784
72073,Jayuya Municipio,129.2346959
72075,Juana Díaz Municipio,300.7998464
72077,Juncos Municipio,570.3340721
72079,Lajas Municipio,150.1405516
72081,Lares Municipio,166.1961546
72083,Las Marías Municipio,71.61547028
72085,Las Piedras Municipio,430.412583
72087,Loíza Municipio,527.6989083
72089,Luquillo Municipio,277.4362491
72091,Manatí Municipio,339.5002977
72093,Maricao Municipio,65.38622198
72095,Maunabo Municipio,201.0882848
72097,Mayagüez Municipio,384.0199542
72099,Moca Municipio,282.7963612
72101,Morovis Municipio,311.0964189
72103,Naguabo Municipio,196.3083345
72105,Naranjito Municipio,402.3859201
72107,Orocovis Municipio,129.9060216
72109,Patillas Municipio,143.6174354
72111,Peñuelas Municipio,181.5875911
72113,Ponce Municipio,483.4780937
72115,Quebradillas Municipio,409.1395331
72117,Rincón Municipio,385.5917478
72119,Río Grande Municipio,321.9569562
72121,Sabana Grande Municipio,245.1242872
72123,Salinas Municipio,159.3102282
72125,San Germán Municipio,227.5248567
72127,San Juan Municipio,2778.410734
72129,San Lorenzo Municipio,275.343932
72131,San Sebastián Municipio,208.1417755
72133,Santa Isabel Municipio,250.3229973
72135,Toa Alta Municipio,1049.053906
72137,Toa Baja Municipio,1324.314938
72139,Trujillo Alto Municipio,1260.176113
72141,Utuado Municipio,99.99136698
72143,Vega Alta Municipio,525.2847596
72145,Vega Baja Municipio,449.3353796
72147,Vieques Municipio,66.67862995
72149,Villalba Municipio,249.1154549
72151,Yabucoa Municipio,238.7955474
72153,Yauco Municipio,207.7812733
