geoid,name,svi,weighted_wfp,pop,state
49045,Tooele,31.43,0.435381883,65185,Utah
48287,Lee,67.52,0.433235758,16952,Texas
21173,Montgomery,79.87,0.417248362,27759,Kentucky
1085,Lowndes,91.88,0.405022526,10236,Alabama
48247,Jim Hogg,99.17,0.383853204,5282,Texas
29051,Cole,25.83,0.377558565,76740,Missouri
29123,Madison,47.77,0.367626179,12205,Missouri
48145,Falls,97.99,0.354988927,17299,Texas
54075,Pocahontas,49.71,0.340286511,8531,West Virginia
38091,Steele,0.19,0.339805783,1910,North Dakota
19159,Ringgold,12.99,0.331215398,4984,Iowa
37185,Warren,89.43,0.320386808,20033,North Carolina
28101,Newton,92.13,0.317163548,21524,Mississippi
28121,Rankin,31.27,0.305077907,151240,Mississippi
47059,Greene,54.46,0.293338143,68669,Tennessee
32001,Churchill,60.48,0.289229215,24010,Nevada
1023,Choctaw,87.48,0.282252351,13075,Alabama
47123,Monroe,64.78,0.28190292,45876,Tennessee
39079,Jackson,77.26,0.281260047,32524,Ohio
27037,Dakota,12.07,0.280965522,418201,Minnesota
38023,Divide,3.34,0.265162629,2369,North Dakota
16007,Bear Lake,21.43,0.261215261,5962,Idaho
22115,Vernon,74.33,0.261122278,51007,Louisiana
51029,Buckingham,79.01,0.260768557,17004,Virginia
48257,Kaufman,56.91,0.260187838,118910,Texas
40073,Kingfisher,38.06,0.258325676,15618,Oklahoma
8009,Baca,60.86,0.257425157,3563,Colorado
9009,New Haven,52.23,0.255643526,859339,Connecticut
36121,Wyoming,31.21,0.238856094,40565,New York
5019,Clark,78.92,0.232908716,22385,Arkansas
48163,Frio,98.66,0.230901301,19394,Texas
48427,Starr,98.15,0.230209198,63894,Texas
32009,Esmeralda,63.95,0.227600038,981,Nevada
55081,Monroe,46.21,0.220399665,45502,Wisconsin
51031,Campbell,26.15,0.218674482,55170,Virginia
40053,Grant,16.34,0.209967636,4418,Oklahoma
1093,Marion,67.1,0.205324864,29965,Alabama
31033,Cheyenne,12.1,0.203718199,9852,Nebraska
48113,Dallas,75.38,0.202086986,2586552,Texas
28097,Montgomery,89.14,0.196205855,10198,Mississippi
38017,Cass,14.27,0.194975143,174202,North Dakota
22127,Winn,77.55,0.189640192,14494,Louisiana
30055,McCone,7.74,0.185309766,1630,Montana
1087,Macon,89.71,0.183027987,19054,Alabama
20087,Jefferson,5.48,0.178246239,18888,Kansas
1101,Montgomery,84.27,0.175945347,226941,Alabama
36095,Schoharie,40.13,0.175906482,31364,New York
16023,Butte,24.62,0.172776186,2602,Idaho
47163,Sullivan,54.11,0.168690494,156734,Tennessee
55135,Waupaca,18.15,0.148939504,51444,Wisconsin
31077,Greeley,4.11,0.140689569,2410,Nebraska
5121,Randolph,71.66,0.136442537,17603,Arkansas
48123,DeWitt,82.29,0.130116627,20435,Texas
38097,Traill,9.27,0.129309449,8019,North Dakota
48301,Loving,75.73,0.122623545,102,Texas
48261,Kenedy,73.28,0.111842637,595,Texas
46099,Minnehaha,35.89,0.108635052,186749,South Dakota
31093,Howard,8.03,0.108388564,6405,Nebraska
35013,Doña Ana,98.41,0.108061532,215338,New Mexico
31097,Johnson,57.77,0.106918071,5197,Nebraska
20001,Allen,39.78,0.104968789,12630,Kansas
38041,Hettinger,5.61,0.095887195,2576,North Dakota
55139,Winnebago,16.08,0.0943068,169926,Wisconsin
50021,Rutland,27.87,0.09289718,59273,Vermont
9007,Middlesex,11.82,0.08238418,163368,Connecticut
37163,Sampson,97.23,0.080869122,63561,North Carolina
48089,Colorado,68.47,0.070850207,21022,Texas
19085,Harrison,6.46,0.070569106,14143,Iowa
51770,Roanoke,80.38,0.068165043,99621,Virginia
48421,Sherman,46.11,0.067089736,3058,Texas
27129,Renville,19.68,0.062982308,14721,Minnesota
48013,Atascosa,84.97,0.060767554,48828,Texas
48127,Dimmit,99.97,0.058125569,10663,Texas
36035,Fulton,50.1,0.053169081,53743,New York
20129,Morton,40.8,0.050491451,2838,Kansas
40047,Garfield,59.08,0.048398855,62190,Oklahoma
31169,Thayer,5.8,0.046200931,5098,Nebraska
20021,Cherokee,38.28,0.042712505,20331,Kansas
47141,Putnam,61.82,0.041761983,76440,Tennessee
27101,Murray,10.64,0.041066409,8353,Minnesota
27083,Lyon,45.32,0.037832895,25839,Minnesota
37061,Duplin,97.9,0.037257308,59062,North Carolina
47107,McMinn,65.51,0.030900656,52773,Tennessee
19167,Sioux,22.07,0.030621151,34825,Iowa
37005,Alleghany,62.68,0.029038845,10973,North Carolina
20157,Republic,6.05,0.019858953,4686,Kansas
26123,Newaygo,63.18,0.019838542,48142,Michigan
29125,Maries,51.18,0.017687777,8884,Missouri
44009,Washington,8.89,0.017493495,126242,Rhode Island
36037,Genesee,18.79,0.013350599,58112,New York
38071,Ramsey,35.32,0.012615338,11557,North Dakota
54015,Clay,68.85,0.008078072,8785,West Virginia
26007,Alpena,34.08,0.007625072,28612,Michigan
31063,Frontier,9.94,0.007133358,2609,Nebraska
20099,Labette,63.92,0.006855171,20367,Kansas
29057,Dade,66.37,0.00567267,7590,Missouri
51083,Halifax,67.23,0.005295164,34779,Virginia
27085,McLeod,12.61,0.005038012,35825,Minnesota
31105,Kimball,56.11,0.004091524,3667,Nebraska
26051,Gladwin,53.98,0.004045049,25289,Michigan
51005,Alleghany,44.62,0.003209317,15286,Virginia
31095,Jefferson,21.85,0.002935958,7188,Nebraska
37135,Orange,29.59,0.002152737,142938,North Carolina
36061,New York,55.1,0.00159481,1632480,New York
5045,Faulkner,47.74,0.001532367,122416,Arkansas
51021,Bland,34.49,0.001065687,6447,Virginia
25003,Berkshire,40.83,0.001061198,127328,Massachusetts
8061,Kiowa,31.88,0.000951686,1449,Colorado
31073,Gosper,0.51,0.000928283,2015,Nebraska
47089,Jefferson,56.08,0.000608071,53247,Tennessee
51153,Prince William,30.22,0.000605934,456749,Virginia
5073,Lafayette,78.98,0.000591648,6915,Arkansas
28071,Lafayette,50.96,0.000541214,53459,Mississippi
36047,Kings,81.53,0.000446013,2600747,New York
1035,Conecuh,80.86,0.000260747,12514,Alabama
54093,Tucker,36.72,0.000208782,7027,West Virginia
20175,Seward,91.11,6.73049E-05,22692,Kansas
31059,Fillmore,6.18,3.61634E-05,5574,Nebraska
31039,Cuming,19.36,0,8991,Nebraska
53069,Wahkiakum,18.09,0,4189,Washington
35011,De Baca,69.39,0,2060,New Mexico
31109,Lancaster,30.25,0,310094,Nebraska
21053,Clinton,77.8,0,10211,Kentucky
39063,Hancock,21.11,0,75690,Ohio
39003,Allen,57.93,0,103642,Ohio
42007,Beaver,24.81,0,166896,Pennsylvania
39085,Lake,12.93,0,230052,Ohio
1091,Marengo,76.21,0,19538,Alabama
29011,Barton,59.94,0,11850,Missouri
31137,Phelps,12.26,0,9120,Nebraska
22019,Calcasieu,73.92,0,200182,Louisiana
22111,Union,80.8,0,22475,Louisiana
36101,Steuben,46.91,0,96927,New York
42053,Forest,71.15,0,7351,Pennsylvania
22105,Tangipahoa,88.85,0,130504,Louisiana
51179,Stafford,15.41,0,144012,Virginia
26109,Menominee,27.64,0,23234,Michigan
18073,Jasper,26.85,0,33449,Indiana
13025,Brantley,62.29,0,18561,Georgia
18151,Steuben,27.1,0,34474,Indiana
39047,Fayette,50.16,0,28645,Ohio
25015,Hampshire,23.25,0,161159,Massachusetts
21003,Allen,67.96,0,20794,Kentucky
25025,Suffolk,73.79,0,791766,Massachusetts
48177,Gonzales,89.59,0,20667,Texas
20043,Doniphan,23.06,0,7736,Kansas
12129,Wakulla,40.32,0,31877,Florida
12131,Walton,58.22,0,65858,Florida
28017,Chickasaw,91.43,0,17279,Mississippi
12127,Volusia,53.47,0,527634,Florida
31181,Webster,10.92,0,3571,Nebraska
17067,Hancock,12.32,0,18112,Illinois
50011,Franklin,11.11,0,49025,Vermont
17025,Clay,61.15,0,13338,Illinois
29103,Knox,55.7,0,3951,Missouri
29117,Livingston,37.48,0,15076,Missouri
42117,Tioga,31.53,0,41226,Pennsylvania
26089,Leelanau,2.45,0,21639,Michigan
48391,Refugio,94.14,0,7236,Texas
39017,Butler,36.18,0,378294,Ohio
18115,Ohio,2.52,0,5887,Indiana
8115,Sedgwick,69.36,0,2350,Colorado
42043,Dauphin,49.75,0,274515,Pennsylvania
20039,Decatur,15.73,0,2881,Kansas
18123,Perry,31.02,0,19141,Indiana
39115,Morgan,56.59,0,14702,Ohio
39133,Portage,24.55,0,162644,Ohio
8017,Cheyenne,25.89,0,2039,Colorado
18007,Benton,33.47,0,8667,Indiana
24047,Worcester,28.03,0,51564,Maryland
17185,Wabash,32.07,0,11573,Illinois
18069,Huntington,12.48,0,36378,Indiana
21209,Scott,33.31,0,53517,Kentucky
18169,Wabash,28.82,0,31631,Indiana
18003,Allen,52.36,0,370016,Indiana
18099,Marshall,57.96,0,46595,Indiana
27045,Fillmore,21.69,0,20888,Minnesota
55093,Pierce,8.06,0,41603,Wisconsin
13049,Charlton,87.52,0,12983,Georgia
17113,McLean,19.04,0,173219,Illinois
23001,Androscoggin,55.67,0,107444,Maine
20147,Phillips,24.2,0,5408,Kansas
29101,Johnson,35.06,0,53689,Missouri
55063,La Crosse,20.89,0,117850,Wisconsin
22021,Caldwell,93.31,0,9996,Louisiana
21061,Edmonson,63.57,0,12122,Kentucky
17005,Bond,37.32,0,16712,Illinois
17009,Brown,47.45,0,6675,Illinois
55033,Dunn,18.47,0,44498,Wisconsin
42127,Wayne,26.31,0,51536,Pennsylvania
48041,Brazos,65.32,0,219193,Texas
24001,Allegany,62.1,0,71977,Maryland
54103,Wetzel,47.52,0,15614,West Virginia
41007,Clatsop,51.85,0,38562,Oregon
36003,Allegany,58.18,0,47025,New York
19031,Cedar,0.8,0,18445,Iowa
18117,Orange,64.55,0,19547,Indiana
24510,Baltimore,83.12,0,614700,Maryland
19027,Carroll,4.55,0,20344,Iowa
22107,Tensas,83.66,0,4666,Louisiana
20075,Hamilton,25.86,0,2616,Kansas
19151,Pocahontas,14.62,0,6898,Iowa
5063,Independence,75.25,0,37264,Arkansas
5085,Lonoke,33.09,0,72206,Arkansas
18111,Newton,33.66,0,14018,Indiana
28069,Kemper,92.74,0,10107,Mississippi
36075,Oswego,64.97,0,119104,New York
17083,Jersey,10.41,0,22069,Illinois
51085,Hanover,1.56,0,104449,Virginia
20199,Wallace,14.3,0,1575,Kansas
18173,Warrick,6.78,0,61928,Indiana
21001,Adair,71.21,0,19241,Kentucky
21077,Gallatin,61.24,0,8703,Kentucky
21097,Harrison,50.57,0,18668,Kentucky
23023,Sagadahoc,5.22,0,35277,Maine
42059,Greene,43.5,0,37144,Pennsylvania
20051,Ellis,15.64,0,28878,Kansas
1065,Hale,95.99,0,14887,Alabama
21017,Bourbon,55.61,0,20144,Kentucky
47149,Rutherford,32.68,0,307128,Tennessee
13075,Cook,85.1,0,17184,Georgia
20101,Lane,3.03,0,1642,Kansas
17147,Piatt,0.32,0,16427,Illinois
1063,Greene,98.54,0,8426,Alabama
19109,Kossuth,10.48,0,15075,Iowa
37063,Durham,61.97,0,306457,North Carolina
19187,Webster,45.8,0,36757,Iowa
17151,Pope,45.45,0,4249,Illinois
47159,Smith,26.08,0,19458,Tennessee
51510,Alexandria,20.03,0,156505,Virginia
19101,Jefferson,48.95,0,18077,Iowa
47169,Trousdale,52.2,0,9573,Tennessee
19121,Madison,2.04,0,15890,Iowa
13279,Toombs,97.61,0,27048,Georgia
26151,Sanilac,48.34,0,41376,Michigan
48397,Rockwall,11.24,0,93642,Texas
26163,Wayne,87.23,0,1761382,Michigan
27105,Nobles,81.5,0,21839,Minnesota
37145,Person,77.32,0,39305,North Carolina
20195,Trego,3.89,0,2858,Kansas
28151,Washington,97.83,0,47086,Mississippi
28055,Issaquena,95.1,0,1328,Mississippi
5001,Arkansas,77.87,0,18124,Arkansas
51540,Charlottesville,40.92,0,47042,Virginia
17011,Bureau,28.63,0,33381,Illinois
39163,Vinton,72.29,0,13111,Ohio
19089,Howard,15.67,0,9264,Iowa
1013,Butler,86.53,0,20025,Alabama
47165,Sumner,20.57,0,179473,Tennessee
5015,Carroll,59.52,0,27887,Arkansas
36089,St. Lawrence,74.75,0,109558,New York
39125,Paulding,28.85,0,18872,Ohio
18179,Wells,14.39,0,27947,Indiana
51063,Floyd,11.15,0,15666,Virginia
21055,Crittenden,48.44,0,9083,Kentucky
19147,Palo Alto,17.29,0,9055,Iowa
24015,Cecil,29.33,0,102517,Maryland
18171,Warren,7.8,0,8247,Indiana
31151,Saline,59.78,0,14288,Nebraska
19045,Clinton,26.46,0,47218,Iowa
27063,Jackson,3.06,0,10047,Minnesota
27039,Dodge,5.73,0,20582,Minnesota
27047,Freeborn,43.28,0,30526,Minnesota
25001,Barnstable,5.64,0,213690,Massachusetts
51119,Middlesex,20.25,0,10700,Virginia
42065,Jefferson,33.12,0,44084,Pennsylvania
18089,Lake,72.52,0,486849,Indiana
47003,Bedford,77.58,0,47558,Tennessee
47027,Clay,59.39,0,7686,Tennessee
17029,Coles,49.78,0,51736,Illinois
47097,Lauderdale,96.72,0,26297,Tennessee
36097,Schuyler,36.91,0,17992,New York
26159,Van Buren,65.89,0,75272,Michigan
17131,Mercer,11.34,0,15693,Illinois
21177,Muhlenberg,61.34,0,31081,Kentucky
17049,Effingham,19.9,0,34174,Illinois
47105,Loudon,38.63,0,51610,Tennessee
12041,Gilchrist,75.67,0,17615,Florida
18157,Tippecanoe,49.3,0,189294,Indiana
42109,Snyder,22.99,0,40466,Pennsylvania
31057,Dundy,30.38,0,2023,Nebraska
18091,LaPorte,72.17,0,110552,Indiana
18057,Hamilton,2.55,0,316095,Indiana
51595,Emporia,95.67,0,5381,Virginia
20071,Greeley,57.52,0,1200,Kansas
39069,Henry,15.57,0,27316,Ohio
33009,Grafton,18.82,0,89811,New Hampshire
18129,Posey,1.05,0,25589,Indiana
48311,McMullen,76.31,0,662,Texas
17035,Cumberland,16.27,0,10865,Illinois
17033,Crawford,38.38,0,19088,Illinois
19025,Calhoun,15.8,0,9780,Iowa
51580,Covington,46.34,0,5582,Virginia
50017,Orange,17.2,0,28937,Vermont
39051,Fulton,17.77,0,42305,Ohio
47041,DeKalb,43.06,0,19601,Tennessee
42031,Clarion,47.71,0,38827,Pennsylvania
18031,Decatur,21.02,0,26552,Indiana
18037,Dubois,20.8,0,42418,Indiana
51057,Essex,56.34,0,11036,Virginia
36031,Essex,38.69,0,37751,New York
19195,Worth,6.97,0,7489,Iowa
28087,Lowndes,79.75,0,59437,Mississippi
18143,Scott,42.01,0,23743,Indiana
18137,Ripley,37.74,0,28425,Indiana
22049,Jackson,93.82,0,15926,Louisiana
51133,Northumberland,12.13,0,12223,Virginia
55127,Walworth,26.88,0,103013,Wisconsin
17057,Fulton,57.61,0,35418,Illinois
18161,Union,17.13,0,7153,Indiana
27143,Sibley,13.15,0,14912,Minnesota
13183,Long,82.71,0,18156,Georgia
42033,Clearfield,60.54,0,80216,Pennsylvania
26037,Clinton,4.01,0,77896,Michigan
17135,Montgomery,39.14,0,29009,Illinois
29005,Atchison,7.36,0,5270,Missouri
17115,Macon,59.71,0,106512,Illinois
26149,St. Joseph,65.16,0,60897,Michigan
17055,Franklin,60.92,0,39127,Illinois
27109,Olmsted,25.99,0,153065,Minnesota
37131,Northampton,90.22,0,20186,North Carolina
21087,Green,52.26,0,11023,Kentucky
18047,Franklin,14.71,0,22842,Indiana
26071,Iron,28.25,0,11212,Michigan
48149,Fayette,43.63,0,25066,Texas
23029,Washington,64.39,0,31694,Maine
26131,Ontonagon,27.32,0,5968,Michigan
41003,Benton,34.9,0,89780,Oregon
27133,Rock,15.32,0,9413,Minnesota
42063,Indiana,54.84,0,85755,Pennsylvania
22061,Lincoln,84.78,0,47356,Louisiana
42099,Perry,10.89,0,45924,Pennsylvania
26013,Baraga,65.99,0,8507,Michigan
29019,Boone,29.27,0,176515,Missouri
36041,Hamilton,38.98,0,4575,New York
47081,Hickman,56.62,0,24678,Tennessee
28143,Tunica,97.2,0,10170,Mississippi
29081,Harrison,74.17,0,8554,Missouri
18005,Bartholomew,36.31,0,81893,Indiana
39015,Brown,40.48,0,43679,Ohio
25027,Worcester,40.96,0,822280,Massachusetts
39091,Logan,31.69,0,45307,Ohio
29037,Cass,11.88,0,102678,Missouri
48477,Washington,73.12,0,34796,Texas
38009,Bottineau,6.91,0,6589,North Dakota
36077,Otsego,42.36,0,60244,New York
31131,Otoe,22.87,0,15896,Nebraska
42023,Cameron,30.06,0,4686,Pennsylvania
27161,Waseca,25.03,0,18809,Minnesota
17023,Clark,20.73,0,15836,Illinois
21201,Robertson,35.38,0,2143,Kentucky
47095,Lake,91.85,0,7526,Tennessee
39155,Trumbull,46.4,0,201794,Ohio
42019,Butler,7.9,0,186566,Pennsylvania
27033,Cottonwood,47.26,0,11372,Minnesota
19013,Black Hawk,42.64,0,133009,Iowa
39131,Pike,79.94,0,28214,Ohio
1131,Wilcox,92.8,0,10809,Alabama
31099,Kearney,9.39,0,6552,Nebraska
31087,Hitchcock,19.43,0,2843,Nebraska
10003,New Castle,37.61,0,555133,Delaware
17161,Rock Island,71.37,0,145275,Illinois
18017,Cass,71.97,0,38084,Indiana
18015,Carroll,11.75,0,19994,Indiana
42101,Philadelphia,92.04,0,1575522,Pennsylvania
37029,Camden,30.7,0,10447,North Carolina
36109,Tompkins,34.62,0,102962,New York
5069,Jefferson,94.36,0,70424,Arkansas
5079,Lincoln,81.34,0,13695,Arkansas
55123,Vernon,38.34,0,30516,Wisconsin
39111,Monroe,44.3,0,14090,Ohio
20165,Rush,7.83,0,3102,Kansas
18107,Montgomery,36.85,0,38276,Indiana
20187,Stanton,49.65,0,2063,Kansas
27165,Watonwan,51.91,0,10973,Minnesota
22053,Jefferson Davis,81.05,0,31467,Louisiana
18051,Gibson,31.5,0,33596,Indiana
17093,Kendall,13.98,0,124626,Illinois
11001,District of Columbia,59.65,0,684498,District Of Columbia
55059,Kenosha,51.11,0,168330,Wisconsin
12109,St. Johns,7.61,0,235503,Florida
29079,Grundy,61.85,0,10039,Missouri
26139,Ottawa,21.72,0,284034,Michigan
17031,Cook,67.55,0,5223719,Illinois
17059,Gallatin,45.38,0,5157,Illinois
47075,Haywood,87.17,0,17779,Tennessee
54051,Marshall,21.53,0,31645,West Virginia
54035,Jackson,25.29,0,29018,West Virginia
24005,Baltimore,38.18,0,827625,Maryland
29163,Pike,53.76,0,18489,Missouri
29201,Scott,78.44,0,38729,Missouri
39001,Adams,77.04,0,27878,Ohio
54061,Monongalia,41.11,0,105252,West Virginia
39033,Crawford,31.91,0,42021,Ohio
39059,Guernsey,67.07,0,39274,Ohio
26015,Barry,8.69,0,60057,Michigan
51760,Richmond,77.29,0,223787,Virginia
19039,Clarke,48.47,0,9282,Iowa
19065,Fayette,22.52,0,19929,Iowa
19181,Warren,7.2,0,49361,Iowa
39161,Van Wert,16.97,0,28281,Ohio
19001,Adair,5.38,0,7124,Iowa
29089,Howard,40.41,0,10113,Missouri
55079,Milwaukee,80.61,0,954209,Wisconsin
39129,Pickaway,28.18,0,57420,Ohio
51145,Powhatan,0.57,0,28574,Virginia
47099,Lawrence,83.18,0,42937,Tennessee
26009,Antrim,11.56,0,23177,Michigan
17103,Lee,30.1,0,34527,Illinois
31127,Nemaha,16.59,0,7004,Nebraska
37031,Carteret,42.55,0,68920,North Carolina
26075,Jackson,55.06,0,158913,Michigan
25019,Nantucket,2.68,0,11101,Massachusetts
13019,Berrien,85,0,19025,Georgia
18165,Vermillion,45.03,0,15560,Indiana
51610,Falls Church,13.89,0,14067,Virginia
39119,Muskingum,59.81,0,86076,Ohio
21117,Kenton,33.79,0,164688,Kentucky
19037,Chickasaw,5.99,0,12099,Iowa
17037,DeKalb,48.66,0,104200,Illinois
19081,Hancock,7.13,0,10888,Iowa
26095,Luce,53.38,0,6364,Michigan
37139,Pasquotank,77.48,0,39479,North Carolina
28011,Bolivar,96.75,0,32592,Mississippi
42057,Fulton,22.01,0,14506,Pennsylvania
22055,Lafayette,62.17,0,240091,Louisiana
17175,Stark,6.34,0,5500,Illinois
36011,Cayuga,50.25,0,77868,New York
19061,Dubuque,23.47,0,96802,Iowa
51075,Goochland,4.59,0,22482,Virginia
20181,Sherman,49.84,0,5966,Kansas
39139,Richland,61.69,0,121324,Ohio
17001,Adams,24.9,0,66427,Illinois
39021,Champaign,29.78,0,38864,Ohio
33019,Sullivan,15.13,0,43125,New Hampshire
17075,Iroquois,34.04,0,28169,Illinois
19157,Poweshiek,15.48,0,18605,Iowa
39169,Wayne,47.9,0,116208,Ohio
13277,Tift,88.09,0,40510,Georgia
31025,Cass,1.08,0,25702,Nebraska
36043,Herkimer,53.22,0,62505,New York
26053,Gogebic,40.38,0,15414,Michigan
1095,Marshall,72.61,0,95145,Alabama
55003,Ashland,55,0,15712,Wisconsin
17053,Ford,30.51,0,13398,Illinois
22113,Vermilion,82.01,0,59867,Louisiana
55085,Oneida,1.4,0,35345,Wisconsin
22035,East Carroll,93.57,0,7225,Louisiana
22037,East Feliciana,81.85,0,19499,Louisiana
17041,Douglas,44.39,0,19714,Illinois
29165,Platte,9.59,0,98824,Missouri
29021,Buchanan,71.82,0,89076,Missouri
1083,Limestone,52.96,0,93052,Alabama
18065,Henry,37.93,0,48483,Indiana
31143,Polk,19.08,0,5255,Nebraska
39123,Ottawa,15.41,0,40709,Ohio
19165,Shelby,13.03,0,11694,Iowa
24013,Carroll,4.04,0,167522,Maryland
19011,Benton,1.18,0,25626,Iowa
42015,Bradford,34.71,0,61304,Pennsylvania
54029,Hancock,40.51,0,29680,West Virginia
26021,Berrien,64.75,0,154807,Michigan
42061,Huntingdon,49.08,0,45421,Pennsylvania
51141,Patrick,63.89,0,17859,Virginia
17163,St. Clair,52.29,0,263463,Illinois
17189,Washington,6.53,0,14155,Illinois
42009,Bedford,27.29,0,48611,Pennsylvania
42073,Lawrence,46.94,0,87382,Pennsylvania
39067,Harrison,51.94,0,15307,Ohio
34009,Cape May,33.98,0,93705,New Jersey
33005,Cheshire,14.17,0,76263,New Hampshire
48255,Karnes,84.24,0,15387,Texas
47023,Chester,64.36,0,17150,Tennessee
17171,Scott,13.54,0,5047,Illinois
49027,Millard,35.54,0,12733,Utah
47087,Jackson,60,0,11615,Tennessee
17159,Richland,41.05,0,15881,Illinois
30051,Liberty,40.99,0,2280,Montana
48131,Duval,99.94,0,11355,Texas
29173,Ralls,10.45,0,10217,Missouri
13061,Clay,93.09,0,3001,Georgia
36113,Warren,17.42,0,64480,New York
17129,Menard,4.84,0,12367,Illinois
18049,Fulton,34.59,0,20212,Indiana
20091,Johnson,6.15,0,585502,Kansas
24009,Calvert,4.71,0,91082,Maryland
55129,Washburn,10.8,0,15689,Wisconsin
53031,Jefferson,24.14,0,30856,Washington
27169,Winona,21.15,0,50847,Minnesota
28149,Warren,86.05,0,47075,Mississippi
29003,Andrew,3.25,0,17403,Missouri
29139,Montgomery,53.31,0,11545,Missouri
37083,Halifax,96.46,0,51737,North Carolina
42035,Clinton,48.6,0,39074,Pennsylvania
55065,Lafayette,15.96,0,16735,Wisconsin
54077,Preston,57.32,0,33837,West Virginia
50009,Essex,20.67,0,6208,Vermont
51111,Lunenburg,86.43,0,12278,Virginia
13283,Treutlen,94.71,0,6777,Georgia
13037,Calhoun,97.74,0,6428,Georgia
55125,Vilas,13.95,0,21593,Wisconsin
24019,Dorchester,75.06,0,32261,Maryland
42037,Columbia,27.68,0,66220,Pennsylvania
39023,Clark,72.71,0,135198,Ohio
48323,Maverick,97.42,0,57970,Texas
13099,Early,92.01,0,10348,Georgia
25007,Dukes,0.96,0,17313,Massachusetts
33007,Coos,52.9,0,32038,New Hampshire
18127,Porter,14.78,0,168041,Indiana
47127,Moore,9.14,0,6322,Tennessee
17065,Hamilton,15.29,0,8221,Illinois
5105,Perry,63.6,0,10322,Arkansas
20023,Cheyenne,10.03,0,2677,Kansas
19185,Wayne,45.83,0,6413,Iowa
29127,Marion,54.59,0,28672,Missouri
36045,Jefferson,64.84,0,114448,New York
19097,Jackson,12.68,0,19395,Iowa
36019,Clinton,53.12,0,80794,New York
29177,Ray,25.73,0,22825,Missouri
39073,Hocking,46.85,0,28495,Ohio
13043,Candler,98.28,0,10827,Georgia
19113,Linn,18.06,0,222121,Iowa
28135,Tallahatchie,97.36,0,14361,Mississippi
20005,Atchison,49.11,0,16363,Kansas
39109,Miami,11.91,0,104800,Ohio
55089,Ozaukee,1.34,0,88284,Wisconsin
55117,Sheboygan,22.45,0,115205,Wisconsin
25013,Hampden,82.32,0,469116,Massachusetts
19059,Dickinson,9.17,0,17056,Iowa
42011,Berks,61.62,0,416642,Pennsylvania
51093,Isle of Wight,33.92,0,36372,Virginia
29023,Butler,81.72,0,42733,Missouri
22047,Iberville,88.6,0,32956,Louisiana
28125,Sharkey,97.29,0,4511,Mississippi
51750,Radford,41.24,0,17630,Virginia
12037,Franklin,80.83,0,11736,Florida
18055,Greene,44.43,0,32295,Indiana
18139,Rush,25.67,0,16704,Indiana
55131,Washington,0.99,0,134535,Wisconsin
42085,Mercer,54.2,0,112630,Pennsylvania
5031,Craighead,80.41,0,105701,Arkansas
29195,Saline,81.62,0,23102,Missouri
17193,White,53.82,0,14025,Illinois
17039,De Witt,12.9,0,16042,Illinois
27049,Goodhue,17.07,0,46217,Minnesota
18163,Vanderburgh,52.42,0,181313,Indiana
29071,Franklin,14.59,0,102781,Missouri
54107,Wood,37.23,0,85556,West Virginia
55007,Bayfield,9.9,0,14992,Wisconsin
47161,Stewart,40.86,0,13301,Tennessee
24003,Anne Arundel,17.83,0,567696,Maryland
55039,Fond du Lac,20.38,0,102315,Wisconsin
54101,Webster,74.87,0,8518,West Virginia
55061,Kewaunee,5.86,0,20360,Wisconsin
29041,Chariton,18.98,0,7546,Missouri
8087,Morgan,74.14,0,28257,Colorado
17155,Putnam,2.77,0,5746,Illinois
47111,Macon,69.27,0,23487,Tennessee
1109,Pike,90.16,0,33403,Alabama
25005,Bristol,52.48,0,558905,Massachusetts
42107,Schuylkill,45.06,0,143555,Pennsylvania
24021,Frederick,15.89,0,248472,Maryland
17169,Schuyler,57.07,0,7064,Illinois
5027,Columbia,93.98,0,23892,Arkansas
19043,Clayton,18.41,0,17672,Iowa
22083,Richland,85.54,0,20474,Louisiana
22099,St. Martin,78.31,0,53752,Louisiana
1119,Sumter,95.57,0,12985,Alabama
12117,Seminole,18.44,0,455086,Florida
26065,Ingham,57.42,0,289564,Michigan
8073,Lincoln,48.57,0,5548,Colorado
36053,Madison,16.66,0,71359,New York
18081,Johnson,14.24,0,151564,Indiana
55067,Langlade,35.35,0,19164,Wisconsin
19021,Buena Vista,74.08,0,20260,Iowa
19129,Mills,10.76,0,14957,Iowa
39041,Delaware,1.66,0,197008,Ohio
19049,Dallas,5.96,0,84002,Iowa
29223,Wayne,76.46,0,13308,Missouri
17177,Stephenson,50,0,45433,Illinois
26087,Lapeer,23.82,0,88202,Michigan
22027,Claiborne,94.78,0,16153,Louisiana
28161,Yalobusha,73.47,0,12421,Mississippi
19125,Marion,19.49,0,33207,Iowa
31055,Douglas,46.69,0,554992,Nebraska
51600,Fairfax,24.11,0,23865,Virginia
5103,Ouachita,86.56,0,24106,Arkansas
39037,Darke,13.47,0,51734,Ohio
41057,Tillamook,65.86,0,26076,Oregon
47017,Carroll,74.43,0,28018,Tennessee
51087,Henrico,25.73,0,325642,Virginia
18119,Owen,34.55,0,20878,Indiana
29017,Bollinger,47.93,0,12281,Missouri
54033,Harrison,40.89,0,68209,West Virginia
37077,Granville,65.61,0,58874,North Carolina
13023,Bleckley,73.95,0,12775,Georgia
17181,Union,68.44,0,17127,Illinois
17091,Kankakee,66.56,0,111061,Illinois
10005,Sussex,40.19,0,219540,Delaware
